,tconst,averageRating,numVotes,startYear,runtimeMinutes,genres,titleType,primaryTitle,budget,id,popularity,poster_path,production_countries,revenue,overview,production_companies_name
726,tt0058898,7.0,27043,1965,99,"Drama,Mystery,Sci-Fi",movie,Alphaville,220000,8072,10.084,/fFJP3D5fJDFxN7ChqSye1DZ0fTL.jpg,"IT, FR",0,"An American private-eye arrives in Alphaville, a futuristic city on another planet which is ruled by an evil scientist named Von Braun, who has outlawed love and self-expression.","['Filmstudio', 'Athos Films', 'Chaumiane', 'André Michelin Productions']"
727,tt0058909,6.6,1760,1966,100,"Adventure,History,Romance",movie,Angelique and the King,0,22183,9.373,/bQdWaauE3u86p9hnINyXPFggcEu.jpg,"FR, IT, DE",0,"Soon after her latest husband death, the King himself (Louis XIV) meets with our heroine and begs her to help convince the Persian Ambassador to agree to a treaty. However, what they didn't realize was that the handsome Persian was in fact a sexual sadist. So, it is up to the King's half- brother, some Hungarian prince, to save Angélique from the evil troll's clutches.","['Les Films Borderie', 'Fono Roma', 'Francos Films']"
728,tt0058909,6.6,1760,1966,100,"Adventure,History,Romance",movie,Angelique and the King,0,22183,9.373,/bQdWaauE3u86p9hnINyXPFggcEu.jpg,"FR, IT, DE",0,"Soon after her latest husband death, the King himself (Louis XIV) meets with our heroine and begs her to help convince the Persian Ambassador to agree to a treaty. However, what they didn't realize was that the handsome Persian was in fact a sexual sadist. So, it is up to the King's half- brother, some Hungarian prince, to save Angélique from the evil troll's clutches.","['Les Films Borderie', 'Fono Roma', 'Francos Films']"
729,tt0058909,6.6,1760,1966,100,"Adventure,History,Romance",movie,Angelique and the King,0,22183,9.373,/bQdWaauE3u86p9hnINyXPFggcEu.jpg,"FR, IT, DE",0,"Soon after her latest husband death, the King himself (Louis XIV) meets with our heroine and begs her to help convince the Persian Ambassador to agree to a treaty. However, what they didn't realize was that the handsome Persian was in fact a sexual sadist. So, it is up to the King's half- brother, some Hungarian prince, to save Angélique from the evil troll's clutches.","['Les Films Borderie', 'Fono Roma', 'Francos Films']"
730,tt0058922,6.7,521,1965,89,"Biography,Crime,Thriller",movie,The Secret Killer,0,65978,2.422,/nlMW3JREe7X0ReiaV9hbGGYapiA.jpg,"ES, IT, FR",0,"A true story of Peter Kurten, a serial killer who committed nine murders and many other offenses in Dusseldorf during the Great Depression era.","['Les Productions Georges de Beauregard', 'Maleno Malenotti', 'Mega Film']"
731,tt0058938,6.1,366,1965,109,"Comedy,Romance",movie,The Dolls,0,81871,1.164,/4l9FbzslSvveJUpURgvPs1z0E4v.jpg,"FR, IT",0,"This semi-amusing sex (romance) comedy has four separate stories: ""The Telephone Call"", written by Rodolfo Sonego, directed by Dino Risi. ""A Treatise on Eugenics"", written by Tullio Pinelli from a story by Luciano Salce and Steno, directed by Luigi Comencini. ""The Soup"", written by Rodolfo Sonego and Luigi Magni, directed by Franco Rossi. ""Monsignor Cupid"", written by Leo Benvenuti and Piero de Bernardi from a story by Boccaccio, directed by Mauro Bolognini.",[]
732,tt0058977,6.2,1021,1966,102,"Comedy,Crime,Mystery",movie,Blindfold,0,169066,3.529,/yNhsAWp560XryMo4rA4gqKmz5bO.jpg,US,0,"A patient being psychoanalyzed by Dr. Snow is a government scientist. General Pratt hides him in a secret place known as ""Base X,"" forcing Dr. Snow to wear a blindfold whenever he is taken there ...",['Universal Pictures']
733,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
734,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
735,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
736,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
737,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
738,tt0058986,6.4,591,1965,100,"Comedy,Drama",movie,How to Keep the Red Lamp Burning,0,78534,3.317,/xxV56Rn4Rf0Bux2De8oVvWcmn13.jpg,FR,0,The film consists of three novels. The film begins with the fact that the Bernard Blier hero removes a lantern from the entrance to a brothel. The second part is about how the lantern and jewelery were stolen from a young baroness. And in the third part the hero of Louis de Funes hangs a lantern at the entrance to his house.,[]
739,tt0059012,7.6,9895,1965,119,"Comedy,Drama,History",movie,Chimes at Midnight,800000,986,7.85,/5Fjxyz3u2Zdco4WeuC3wQ6O5tYQ.jpg,"ES, CH",0,"The culmination of Orson Welles’s lifelong obsession with Shakespeare’s robustly funny and ultimately tragic antihero, Sir John Falstaff; the often soused friend of King Henry IV’s wayward son Prince Hal. Integrating elements from both Henry IV plays as well as Richard II, Henry V, and The Merry Wives of Windsor.","['Internacional Films Espagnol', 'Alpine Productions', 'Peppercorn-Wormser Inc']"
740,tt0059015,6.4,1327,1965,107,Comedy,movie,Casanova 70,0,3520,3.92,/cZlwTdOIuyXo4k41ScUyRisJmlk.jpg,"FR, IT",0,"The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.","['Les Films Concordia', 'Euro International Film', 'Compagnia Cinematografica Champion']"
741,tt0059015,6.4,1327,1965,107,Comedy,movie,Casanova 70,0,3520,3.92,/cZlwTdOIuyXo4k41ScUyRisJmlk.jpg,"FR, IT",0,"The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.","['Les Films Concordia', 'Euro International Film', 'Compagnia Cinematografica Champion']"
742,tt0059015,6.4,1327,1965,107,Comedy,movie,Casanova 70,0,3520,3.92,/cZlwTdOIuyXo4k41ScUyRisJmlk.jpg,"FR, IT",0,"The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.","['Les Films Concordia', 'Euro International Film', 'Compagnia Cinematografica Champion']"
743,tt0059015,6.4,1327,1965,107,Comedy,movie,Casanova 70,0,3520,3.92,/cZlwTdOIuyXo4k41ScUyRisJmlk.jpg,"FR, IT",0,"The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.","['Les Films Concordia', 'Euro International Film', 'Compagnia Cinematografica Champion']"
744,tt0059049,6.9,1945,1965,93,Comedy,movie,Don Camillo in Moscow,0,37991,6.229,/8nP3eTVePx26UjCpvJSLbphvX9V.jpg,"FR, IT",0,Priest Don Camillo blackmails his friendly rival Peppone into letting him join a Communist delegation visiting the Soviet Union.,"['Francoriz Production', 'Rizzoli Film']"
745,tt0059050,7.3,2173,1965,95,"Crime,Drama,Mystery",movie,The Sleeping Car Murder,0,4311,5.181,/1jSCnHdGpyd3hSb5HiAGDorBGNI.jpg,FR,0,"Six people travel by train overnight from Marseilles to Paris. When the train arrives at its destination, one of the passengers, a girl, is found dead in a sleeping berth. The police led by Inspector Grazzi investigate the other five passengers, suspecting that one of them was responsible. However, as the investigation is stepped up, the other passengers start turning up dead. It is then up to the last remaining two to solve the case, before they become the next victims.",['Productions et Éditions Cinématographiques Françaises']
746,tt0059050,7.3,2173,1965,95,"Crime,Drama,Mystery",movie,The Sleeping Car Murder,0,4311,5.181,/1jSCnHdGpyd3hSb5HiAGDorBGNI.jpg,FR,0,"Six people travel by train overnight from Marseilles to Paris. When the train arrives at its destination, one of the passengers, a girl, is found dead in a sleeping berth. The police led by Inspector Grazzi investigate the other five passengers, suspecting that one of them was responsible. However, as the investigation is stepped up, the other passengers start turning up dead. It is then up to the last remaining two to solve the case, before they become the next victims.",['Productions et Éditions Cinématographiques Françaises']
747,tt0059050,7.3,2173,1965,95,"Crime,Drama,Mystery",movie,The Sleeping Car Murder,0,4311,5.181,/1jSCnHdGpyd3hSb5HiAGDorBGNI.jpg,FR,0,"Six people travel by train overnight from Marseilles to Paris. When the train arrives at its destination, one of the passengers, a girl, is found dead in a sleeping berth. The police led by Inspector Grazzi investigate the other five passengers, suspecting that one of them was responsible. However, as the investigation is stepped up, the other passengers start turning up dead. It is then up to the last remaining two to solve the case, before they become the next victims.",['Productions et Éditions Cinématographiques Françaises']
748,tt0059095,6.6,4850,1965,92,"Action,Comedy,Romance",movie,The 10th Victim,0,65632,9.778,/qwXXxwnN1yj5XiZBUrdazBRMqw1.jpg,"IT, FR",0,"In the near future, big wars are avoided by giving individuals with violent tendencies a chance to kill in the Big Hunt. The Hunt is the most popular form of entertainment in the world and also attracts participants who are looking for fame and fortune. It includes ten rounds for each competitor, five as the hunter and five as the victim.","['Compagnia Cinematografica Champion', 'Les Films Concordia', 'StudioCanal']"
749,tt0059095,6.6,4850,1965,92,"Action,Comedy,Romance",movie,The 10th Victim,0,65632,9.778,/qwXXxwnN1yj5XiZBUrdazBRMqw1.jpg,"IT, FR",0,"In the near future, big wars are avoided by giving individuals with violent tendencies a chance to kill in the Big Hunt. The Hunt is the most popular form of entertainment in the world and also attracts participants who are looking for fame and fortune. It includes ten rounds for each competitor, five as the hunter and five as the victim.","['Compagnia Cinematografica Champion', 'Les Films Concordia', 'StudioCanal']"
750,tt0059095,6.6,4850,1965,92,"Action,Comedy,Romance",movie,The 10th Victim,0,65632,9.778,/qwXXxwnN1yj5XiZBUrdazBRMqw1.jpg,"IT, FR",0,"In the near future, big wars are avoided by giving individuals with violent tendencies a chance to kill in the Big Hunt. The Hunt is the most popular form of entertainment in the world and also attracts participants who are looking for fame and fortune. It includes ten rounds for each competitor, five as the hunter and five as the victim.","['Compagnia Cinematografica Champion', 'Les Films Concordia', 'StudioCanal']"
751,tt0059108,5.6,266,1965,125,"Drama,History,Thriller",movie,The Secret Agents,0,196482,2.192,/6AeFy1A89yRkQEZjtJdWYILSddn.jpg,"FR, DE, IT",0,"A U.S. intelligence general recalls three Cold War cases of Soviet, French and Italian spies.","['Eichberg-Film', 'Euro International Film', 'Franco London Films', 'Landau / Unger', 'American International Pictures']"
752,tt0059108,5.6,266,1965,125,"Drama,History,Thriller",movie,The Secret Agents,0,196482,2.192,/6AeFy1A89yRkQEZjtJdWYILSddn.jpg,"FR, DE, IT",0,"A U.S. intelligence general recalls three Cold War cases of Soviet, French and Italian spies.","['Eichberg-Film', 'Euro International Film', 'Franco London Films', 'Landau / Unger', 'American International Pictures']"
753,tt0059108,5.6,266,1965,125,"Drama,History,Thriller",movie,The Secret Agents,0,196482,2.192,/6AeFy1A89yRkQEZjtJdWYILSddn.jpg,"FR, DE, IT",0,"A U.S. intelligence general recalls three Cold War cases of Soviet, French and Italian spies.","['Eichberg-Film', 'Euro International Film', 'Franco London Films', 'Landau / Unger', 'American International Pictures']"
754,tt0059108,5.6,266,1965,125,"Drama,History,Thriller",movie,The Secret Agents,0,196482,2.192,/6AeFy1A89yRkQEZjtJdWYILSddn.jpg,"FR, DE, IT",0,"A U.S. intelligence general recalls three Cold War cases of Soviet, French and Italian spies.","['Eichberg-Film', 'Euro International Film', 'Franco London Films', 'Landau / Unger', 'American International Pictures']"
755,tt0059160,6.4,2001,1962,116,"Drama,Romance",movie,Eva,0,94655,3.384,/cEBNSaPwlp7s8oQoopovMFVKreA.jpg,"FR, IT",0,"Best-selling author Tyvian Jones has a life of leisure in Venice, Italy, until he has a chance encounter with sultry Frenchwoman Eva Olivier. He falls for her instantly, despite already having wedding plans with Francesca Ferrara. Winning Eva's affection proves elusive; she's more interested in money than in love. But Tyvian remain steadfast in his obsession, going after Eva with a fervor that threatens to destroy his life.","['Paris Film Productions', 'Interopa Film']"
756,tt0059160,6.4,2001,1962,116,"Drama,Romance",movie,Eva,0,94655,3.384,/cEBNSaPwlp7s8oQoopovMFVKreA.jpg,"FR, IT",0,"Best-selling author Tyvian Jones has a life of leisure in Venice, Italy, until he has a chance encounter with sultry Frenchwoman Eva Olivier. He falls for her instantly, despite already having wedding plans with Francesca Ferrara. Winning Eva's affection proves elusive; she's more interested in money than in love. But Tyvian remain steadfast in his obsession, going after Eva with a fervor that threatens to destroy his life.","['Paris Film Productions', 'Interopa Film']"
757,tt0059168,6.8,7962,1965,98,"Adventure,Comedy,Crime",movie,Fantomas Unleashed,0,1870,10.359,/m5fyoLC3CAZbeo1lJnGtbLsC949.jpg,"FR, IT",0,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.","['Gaumont', 'P.A.C.', 'Da Ma Produzione', 'Victory Film', 'Story Film']"
758,tt0059168,6.8,7962,1965,98,"Adventure,Comedy,Crime",movie,Fantomas Unleashed,0,1870,10.359,/m5fyoLC3CAZbeo1lJnGtbLsC949.jpg,"FR, IT",0,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.","['Gaumont', 'P.A.C.', 'Da Ma Produzione', 'Victory Film', 'Story Film']"
759,tt0059168,6.8,7962,1965,98,"Adventure,Comedy,Crime",movie,Fantomas Unleashed,0,1870,10.359,/m5fyoLC3CAZbeo1lJnGtbLsC949.jpg,"FR, IT",0,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.","['Gaumont', 'P.A.C.', 'Da Ma Produzione', 'Victory Film', 'Story Film']"
760,tt0059208,6.0,182,1965,90,"Comedy,History,War",movie,The Lace Wars,0,373279,1.729,/riO25vKAlVPMTTL2HXGv6S73rYo.jpg,"RO, FR",0,"In the 18th century, as the army of Prince De Beaulieu lays siege on the fortress of Marechal D'Allenberg, a young princess sends a soldier out of the fortress to go find her lover.","['Studioul Cinematografic București', 'Gaumont International']"
761,tt0059241,6.9,1121,1965,128,"Action,Comedy,Crime",movie,The Wise Guys,0,74767,5.276,/y1OV7AbXCPPacXpASpL6X7csU7B.jpg,"FR, IT",0,Hector Valentin returns to France from Canada when he inherits a small sawmill. He has difficulties restarting the run-down operation which has inefficient workers and is hampered by the dirty tactics of its bigger...,"['Société Nouvelle de Cinématographie (SNC)', 'Alexandra Film', 'Les Productions Belles Rives']"
762,tt0059241,6.9,1121,1965,128,"Action,Comedy,Crime",movie,The Wise Guys,0,74767,5.276,/y1OV7AbXCPPacXpASpL6X7csU7B.jpg,"FR, IT",0,Hector Valentin returns to France from Canada when he inherits a small sawmill. He has difficulties restarting the run-down operation which has inefficient workers and is hampered by the dirty tactics of its bigger...,"['Société Nouvelle de Cinématographie (SNC)', 'Alexandra Film', 'Les Productions Belles Rives']"
763,tt0059241,6.9,1121,1965,128,"Action,Comedy,Crime",movie,The Wise Guys,0,74767,5.276,/y1OV7AbXCPPacXpASpL6X7csU7B.jpg,"FR, IT",0,Hector Valentin returns to France from Canada when he inherits a small sawmill. He has difficulties restarting the run-down operation which has inefficient workers and is hampered by the dirty tactics of its bigger...,"['Société Nouvelle de Cinématographie (SNC)', 'Alexandra Film', 'Les Productions Belles Rives']"
764,tt0059328,5.7,341,1966,86,"Comedy,Crime",movie,The Gardener of Argenteuil,0,4733,3.078,/n8dJalAJ8C4MqDjr33CRKG5stlp.jpg,FR,0,"Tulipe, is an old man who lives alone in an old railway carriage in the Argentueil region of Paris. His main passions are gardening and oil painting, but he also has a secret source of income. His godson discovers that Tulipe is actually a master forger, producing perfect copies of 10 franc notes. His godson’s girlfriend sees this as an opportunity to get very rich – but she must persuade Tulipe to forge 500 franc notes. Assuming Tulipe’s agreement, his godson and his girlfriend buy an expensive new car and luxury villa in provincial France – but there is a cruel turn of fate in store for them when Tulipe strikes up a friendship with a millionaire playboy.","['Films Vertried', 'Les Films Copernic']"
765,tt0059377,5.5,1294,1965,117,Comedy,movie,Lady L,0,71006,1.418,/dyH9h8H897au6Rf7PTipN4MrZEo.jpg,"GB, FR, IT",0,"Lady L is an elegant 80-year-old woman who recalls her amorous life story, including past loves and lusty, scandalous adventures she has lived through.","['Les Films Concordia', 'Metro-Goldwyn-Mayer']"
766,tt0059428,6.8,228,1966,83,Comedy,movie,The Wedding March,0,150605,1.499,/ymY9OxCKmIvfdZ93Xnev8aa4IR9.jpg,"FR, IT",0,Satirical film in four episodes about  family and marriage.,"['Transinter Films', 'Sancro Film']"
767,tt0059429,5.3,607,1965,112,"Adventure,Biography",movie,Marco the Magnificent,0,131384,3.224,/47bW5T9oxJrmaIO1d3WNcCbv0RJ.jpg,"AF, EG, FR, IT, CH, YU",0,"Young Marco Polo travels to China to help Kublai Khan fight against rebels, headed by his own son, with a new invention: gunpowder.","['Société Nouvelle de Cinématographie', 'Avala Film', 'Prodi Cinematografica', 'ITTAC', 'Italaf Kaboul', 'Mounir Rafla']"
768,tt0059432,5.3,394,1965,110,"Action,Crime,Thriller",movie,Blue Panther,0,55977,1.961,/rq7f9JYNkavuFf8CQtVDFfr8aKf.jpg,"FR, IT, MA, ES",0,"Marie-Chantal travels by train to her cousin's place to spend a winter holiday, when a stranger - apparently a fugitive from someone aboard - entrusts her with a jewel in the shape of a tiger with ruby eyes. Unknown to her, these false jewels contain a virus powerful enough to destroy all humankind. Doctor Kha is just one among many spies from different nations trying to get their hands on the tiger, or Marie-Chantal... It will give any nation a tremendous control over all others! Marie-Chantal, a snob girl, will evade all attacks by sheer female cunning, and shows tigerish qualities in dealing with her male, and female foes.","['Rome Paris Films', 'Les Productions Georges de Beauregard', 'Producciones Cinematográficas D.I.A.', 'Mega Film']"
769,tt0059433,5.5,553,1965,102,"Adventure,Comedy,Crime",movie,Masquerade,0,2995,2.505,/n74iYlPohvkk4waaXTpUVDRaonU.jpg,GB,0,The British send an American and a war hero to kidnap and hide an oil-country prince.,['Michael Relph Productions']
770,tt0059433,5.5,553,1965,102,"Adventure,Comedy,Crime",movie,Masquerade,0,2995,2.505,/n74iYlPohvkk4waaXTpUVDRaonU.jpg,GB,0,The British send an American and a war hero to kidnap and hide an oil-country prince.,['Michael Relph Productions']
771,tt0059433,5.5,553,1965,102,"Adventure,Comedy,Crime",movie,Masquerade,0,2995,2.505,/n74iYlPohvkk4waaXTpUVDRaonU.jpg,GB,0,The British send an American and a war hero to kidnap and hide an oil-country prince.,['Michael Relph Productions']
772,tt0059435,6.2,460,1964,98,"Drama,History,Romance",movie,"Mata Hari, agent H21",0,186783,3.87,/6oemw4xFK8yTeGNwXpFVbRrqU21.jpg,"FR, IT",0,"Ordered to seduce French captain and steal from him classified papers, Mata Hari, an exotic dancer and a spy, instead falls in love with him and blows the cover.","['Fida Cinematografica', 'Filmel', 'Les Films du Carrosse', 'Simar Films']"
773,tt0059435,6.2,460,1964,98,"Drama,History,Romance",movie,"Mata Hari, agent H21",0,186783,3.87,/6oemw4xFK8yTeGNwXpFVbRrqU21.jpg,"FR, IT",0,"Ordered to seduce French captain and steal from him classified papers, Mata Hari, an exotic dancer and a spy, instead falls in love with him and blows the cover.","['Fida Cinematografica', 'Filmel', 'Les Films du Carrosse', 'Simar Films']"
774,tt0059435,6.2,460,1964,98,"Drama,History,Romance",movie,"Mata Hari, agent H21",0,186783,3.87,/6oemw4xFK8yTeGNwXpFVbRrqU21.jpg,"FR, IT",0,"Ordered to seduce French captain and steal from him classified papers, Mata Hari, an exotic dancer and a spy, instead falls in love with him and blows the cover.","['Fida Cinematografica', 'Filmel', 'Les Films du Carrosse', 'Simar Films']"
775,tt0059435,6.2,460,1964,98,"Drama,History,Romance",movie,"Mata Hari, agent H21",0,186783,3.87,/6oemw4xFK8yTeGNwXpFVbRrqU21.jpg,"FR, IT",0,"Ordered to seduce French captain and steal from him classified papers, Mata Hari, an exotic dancer and a spy, instead falls in love with him and blows the cover.","['Fida Cinematografica', 'Filmel', 'Les Films du Carrosse', 'Simar Films']"
776,tt0059435,6.2,460,1964,98,"Drama,History,Romance",movie,"Mata Hari, agent H21",0,186783,3.87,/6oemw4xFK8yTeGNwXpFVbRrqU21.jpg,"FR, IT",0,"Ordered to seduce French captain and steal from him classified papers, Mata Hari, an exotic dancer and a spy, instead falls in love with him and blows the cover.","['Fida Cinematografica', 'Filmel', 'Les Films du Carrosse', 'Simar Films']"
777,tt0059491,6.6,594,1965,95,"Comedy,Crime",movie,Cloportes,0,74878,3.071,/ia7QtZIB9Xo45fUn1lUFWD8ngZ7.jpg,"FR, IT",0,"Three little criminals get a tip for a great coup with lots of money in it. Unfortunately they lack the starting funds to buy the required welding torch. So they persuade their successful colleague Alphonse to join their team. But the well thought-out coup fails, and Alphonse is the only one of them who ends up in jail for several years. When he's released, he's out for revenge.","['Les Films du Siècle', 'Produzioni Artistiche Internazionali']"
778,tt0059491,6.6,594,1965,95,"Comedy,Crime",movie,Cloportes,0,74878,3.071,/ia7QtZIB9Xo45fUn1lUFWD8ngZ7.jpg,"FR, IT",0,"Three little criminals get a tip for a great coup with lots of money in it. Unfortunately they lack the starting funds to buy the required welding torch. So they persuade their successful colleague Alphonse to join their team. But the well thought-out coup fails, and Alphonse is the only one of them who ends up in jail for several years. When he's released, he's out for revenge.","['Les Films du Siècle', 'Produzioni Artistiche Internazionali']"
779,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
780,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
781,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
782,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
783,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
784,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
785,tt0059499,6.6,1399,1966,100,"Comedy,Crime",movie,Let's Not Get Angry,0,33360,5.407,/nsNKmjW6bZoKLQmHDVRrA0T1UQd.jpg,FR,0,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.",['Gaumont International']
786,tt0059535,6.2,341,1965,85,Comedy,movie,Kiss the Other Sheik,0,99095,3.66,/hyoPTG6Nndqit8Md9gcKvnr2Jfs.jpg,"FR, IT",0,Italian comedy film in three segments,[]
787,tt0059535,6.2,341,1965,85,Comedy,movie,Kiss the Other Sheik,0,99095,3.66,/hyoPTG6Nndqit8Md9gcKvnr2Jfs.jpg,"FR, IT",0,Italian comedy film in three segments,[]
788,tt0059535,6.2,341,1965,85,Comedy,movie,Kiss the Other Sheik,0,99095,3.66,/hyoPTG6Nndqit8Md9gcKvnr2Jfs.jpg,"FR, IT",0,Italian comedy film in three segments,[]
789,tt0059535,6.2,341,1965,85,Comedy,movie,Kiss the Other Sheik,0,99095,3.66,/hyoPTG6Nndqit8Md9gcKvnr2Jfs.jpg,"FR, IT",0,Italian comedy film in three segments,[]
790,tt0059540,6.5,2021,1965,107,"Crime,Drama,Thriller",movie,Once a Thief,0,36514,3.557,/gQfNFsYfE5a7kB0jiQE4uhnhNYk.jpg,"FR, US",0,"Ex-convict Eddie and his wife, Kristine, attempt to build a new life for themselves and their daughter Kathy in San Francisco, but police officer Mike Vido is determined to send Eddie back to prison.","['Compagnie Internationale de Productions Cinématographiques (CIPRA)', 'Metro-Goldwyn-Mayer']"
791,tt0059540,6.5,2021,1965,107,"Crime,Drama,Thriller",movie,Once a Thief,0,36514,3.557,/gQfNFsYfE5a7kB0jiQE4uhnhNYk.jpg,"FR, US",0,"Ex-convict Eddie and his wife, Kristine, attempt to build a new life for themselves and their daughter Kathy in San Francisco, but police officer Mike Vido is determined to send Eddie back to prison.","['Compagnie Internationale de Productions Cinématographiques (CIPRA)', 'Metro-Goldwyn-Mayer']"
792,tt0059540,6.5,2021,1965,107,"Crime,Drama,Thriller",movie,Once a Thief,0,36514,3.557,/gQfNFsYfE5a7kB0jiQE4uhnhNYk.jpg,"FR, US",0,"Ex-convict Eddie and his wife, Kristine, attempt to build a new life for themselves and their daughter Kathy in San Francisco, but police officer Mike Vido is determined to send Eddie back to prison.","['Compagnie Internationale de Productions Cinématographiques (CIPRA)', 'Metro-Goldwyn-Mayer']"
793,tt0059549,6.6,5388,1965,115,"Action,Drama,War",movie,Operation Crossbow,115000,36583,7.592,/Zxj0YdYf7t7gC63JBDencVKIoQ.jpg,GB,3700000,Allied agents infiltrate the Nazi rocket complex at Peenemunde in order to obtain their secrets and sabotage the plant.The film alternates between German developments of the V-1 missile and V-2 rocket (with a German cast speaking their own language) and discovery by British Intelligence of the weapon.,['Metro-Goldwyn-Mayer British Studios']
